12.2,btz,"bekhite ke~gantengen te lahekh~ne anak sang khaje engkekhan soh kane tebe cuping penguase akhi natam , si malet lain adalah mame Si~Layakh sendikhi . ",bekhite	ke- ganteng -en	te	lahekh -=ne	anak	sang	khaje	engkekhan	soh	kane	tebe	cuping	peng- uase	akhi	natam		si	malet	lain	adalah	mame	si layakh	sendikhi		,"bhekhite	ke<>en>- ganteng -<ke<>en	te	lahikh -=ne	anak	sang	khaje	engkekhan	soh	kane	tebe	cuping	peN- kuase	akhi	natam	,	si	malot	lain	adalah	mame	si layakh	sendikhi	.	","news	CHARACTERSTIC.OF handsome CHARACTERSTIC.OF	and	born -=THE	child	class.person	king	Engkeran	to.arrive	even.(also)	TOWARD.(A.PERSON)	ear	PERSON.WHO.HAS.... power	from	Natam	,	relpro	neg	other	is	uncle	relpro sail	alone	.	","News of his good looks and the birth of the king of Engkeran's baby reached the ears of the ruler of Natam, who was none other than the uncle of Si Layakh himself.","Berita ketampanan dan lahirnya bayi sang raja engkeran sampai juga pada telinga penguasa dari Natam, yang tak lain adalah paman Si layakh sendiri, ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",2- Pengulu Mude,n	adj>n adj adj>n	Conj	vi def	n	clf	n	nprop	vi	adv	Prep	n	n>n n	Prep	nprop	punct	relpro	adv	adj	cop	n	relpro n	adj	punct	,n n Conj n n clf n nprop vi adv Prep n n Prep nprop punct relpro adv adj cop n nprop adj punct ,+dial. var. of	~~~ ~~~ ~~~	~~~	+dial. var. of ~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~		~~~	+unspec. var. of	~~~	~~~	~~~	~~~ ~~~	~~~		
12.3,btz,Kane khoh~lah khombongen penguase natam akhi edi mengkekhan mengato langsung bayi si~layakh si ganteng . ,kane	khoh -=lah	khombong -en	peng- uase	natam	akhi	edi	me ngkekhan	meng- ato	langsung	bayi	si layakh	si	ganteng		,kane	khoh -=lah	khombong -en	peN- kuase	natam	akhi	edhi	bhe kekhan	N- ato	langsung	bayi	si layakh	si	ganteng	.	,"so.that	come,.to -=FRONTED.ELEMENT	to.be.a.group OBJECT.OF.VERB	PERSON.WHO.HAS.... power	Natam	from	that,.those	to,..toward.(a.place) Engkeran	ACTIVE.VOICE watch,.look,.see	direct,.non.stop	baby	relpro sail	relpro	handsome	.	",So the ruling party from Natam came to see the handsome baby Si Layakh.,maka datanglah rombongan penguasa dari Natam itu ke ngkran melihat langsung bayi si layakh yang tampan.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",2- Pengulu Mude,Conj	vi prt	v v>n	n>n n	nprop	Prep	dem	Prep nprop	vt:Any vi	adj	n	relpro n	relpro	adj	punct	,Conj vi n n nprop Prep dem Prep vt adj n nprop relpro adj punct ,~~~	~~~ ~~~	~~~ ~~~	~~~ ~~~	~~~	~~~	+sp. var. of	+unspec. var. of +sp. var. of	+unspec. var. of ~~~	~~~	~~~	~~~ ~~~	~~~	~~~		
13.1,btz,"Se~enggo mekhumukh lebih kukhang lebih waluh~belas tahun , kegantengen Si~Layakh semakin jelas ni~banding~ken khut pemude-pemude lain~ne ni tanoh Alas edi . ",se enggo	mekh- umukh	lebih	kukhang	lebih	waluh belas	tahun		ke- ganteng -en	si layakh	semakin	jelas	ni- banding.ken	khut	[...]-- pe- mude	lain -=ne	ni	tanoh	alas	edi		,"se enggo	me- umukh	lebhih	kukhang	lebhih	waluh belas	tahun	,	ke<>en>- ganteng -<ke<>en	si layakh	semakin	jelas	ni- bhandingken	khut	[...]-- peN- mudhe	lain -=ne	ni	tanoh	alas	edhi	.	","AFTER	TO.DO.... age	more.(comparative.quality)	less	more.(comparative.quality)	EIGHTTEEN	year	,	CHARACTERSTIC.OF handsome CHARACTERSTIC.OF	relpro sail	increasingly	clear	PAS.TR to.compare	with	REDUPLICATION PERSON.WHO... young	other -=THE	in,.at.(space)	land	alas	that,.those	.	","After he was about 18 years old, Si Layakh's good looks, intelligence, and prowess were increasingly clear compared to other youths in the Alas Land.","Setelah berusia lebih kurang lebih 18 tahun, ketampanan, kecerdikkan dan kegagahan Si Layakh semakin jelas di bandingkan dengan pemuda-pemuda lainnya di Tanah Alas ini.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",2- Pengulu Mude,adv	v>vi n	adj	adj	adj	cardnum	n	punct	adj>n adj adj>n	relpro n	adv	adj	v:Any vt	Prep	n:Any v>n adj	adj def	Prep	n	nprop	dem	punct	,adv vi adj adj adj cardnum n punct n nprop adv adj vt Prep n n Prep n nprop dem punct ,~~~	~~~ ~~~	+unspec. var. of	~~~	+unspec. var. of	~~~	~~~		~~~ ~~~ ~~~	~~~ ~~~	~~~	~~~	~~~ +sp. var. of	~~~	~~~ ~~~ +unspec. var. of	~~~ ~~~	~~~	~~~	~~~	+sp. var. of		
13.2,btz,"Kekhine nakkhu te okhang~tue kalihen beliu ate~ne memiliki si~layakh menjadi laki atau pemain kalakdi , endak tekhkecuali khut bekhu~dinam , anak~khu akhi khakyat penguase natam , mame Si~Layakh . ",kekhine	nakkhu	te	okhang tue	kalihen	belin	ate -=ne	me- milik -i	si layakh	meN- jadi	laki	atau	pemain	kalaki		endak	tekh- kecuali	khut	bekhu dinam		anak khu	akhi	khakyat	peng- uase	natam		mame	si layakh		,"kekhine	nakkhu	te	khang tue	kalihen	mbelin	ate -=ne	N<>i>- milik -<N<>i	si layakh	N- jadi	dhelaki	atau	pemain	kalak	,	ndak	te- kecuali	khut	bekhu dinam	,	anak bhekhu	akhi	khakyat	peN- kuase	natam	,	mame	si layakh	.	","all	woman	and	PARENTS	very	large	heart -=3SG	TO.APPLY.....TO.THE.OBJECT possession TO.APPLY.....TO.THE.OBJECT	relpro sail	ACTIVE.VOICE to.become	husband	or	child.in.law	3mp	,	not	ABILITATIVE except	with	BRU.DINAM	,	GIRL	from	People	PERSON.WHO.HAS.... power	Natam	,	uncle	relpro sail	.	","All the girls and the parents were ready in their hearts to receive Si Layakh as their husband or son-in-law, and that did not exclude Bru Dinam, the daughter of the people of the ruling of Natam, Si Layakh's uncle.","Semua gadis dan orang tua sangat besar hatinya memiliki Si Layakh menjadi suami atau menantu mereka, tak terkecuali dengan Bru Dinam, anak gadis dari rakyat penguasa Natam, paman Si Layakh.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",2- Pengulu Mude,adj	n	Conj	n	adv	adj	n pro	n>vt n n>vt	relpro n	vt:Any vt	n	Conj	n	pro	punct	adv	vt>vt Prep	Prep	nprop	punct	n	Prep	n	n>n n	nprop	punct	n	relpro n	punct	,adj n Conj n adv adj n vt nprop vt n Conj n pro punct adv vt Prep nprop punct n Prep n n nprop punct n nprop punct ,~~~	~~~	~~~	+unspec. var. of	~~~	+unspec. var. of	~~~ ~~~	+dial. var. of ~~~ ~~~	~~~ ~~~	+unspec. var. of ~~~	+sp. var. of	~~~	~~~	+unspec. var. of		+sp. var. of	~~~ ~~~	~~~	~~~		+sp. var. of	~~~	~~~	~~~ ~~~	~~~		~~~	~~~ ~~~		
1,btz,kegembikhen mengato tubuh mekembang~ne sang anak akhi wakhi me wakhi seketike takkala sang khaje suatu wakhi mengato tule khut kae si ni~kate~ken oleh ahli nujum tempo~die mengenai anjamen malepetake te bahaye si sikel menimpe khaje te negekhi tanoh alas edi . ,ke- gembikh -en	meng- ato	tubuh	me- kembang -=ne	sang	anak	akhi	wakhi	me	wakhi	se- ketike	takkala	sang	khaje	suatu	wakhi	meng- ato	tule	khut	kae	si	ni- kate -ken	oleh	ahli	nujum	tempo die	meng- ena -i	anjam -en	malepetake	te	bahaye	si	sikel	menimpe	khaje	te	negekhi	tanoh	alas	edi		,ke<>en>- gembikhe -<ke<>en	N- ato	tubhuh	me- kembang -=ne	sang	anak	akhi	wakhi	bhe	wakhi	se- ketike	takkala	sang	khaje	suatu	wakhi	N- ato	tule	khut	kae	si	ni<>ken>- kate -<ni<>ken	oleh	ahli	nujum	tempo die	N<>i>- kena -<N<>i	anjam -en	balepetake	te	bahaye	si	sikel	menimpe	khaje	te	negekhi	tanoh	alas	edhi	.	,"CHARACTERSTIC.OF happy CHARACTERSTIC.OF	ACTIVE.VOICE watch,.look,.see	body	TO.DO.... to.grow -=3SG	class.person	child	from	day	to,..toward.(a.place)	day	HAVING.THE.SAME on.time	at.the.time	class.person	king	a	day	ACTIVE.VOICE watch,.look,.see	again	with	WHAT	relpro	PASSIVE word PASSIVE	by	expert	fortune.teller	PAST.TIME	REPEATED.ACTION to.be.on.target REPEATED.ACTION	to.threaten OBJECT.OF.VERB	calamity	and	danger	relpro	will	banyak.sekali	king	and	nation,.country	land	alas	that,.those	.	",The excitement of seeing the child's growth and development suddenly disappeared one day when the king recalled what the fortune-teller had said about the threat of disaster and danger that would befall the king and the Alas land.,Kegembiraan melihat tumbuh dan berkembangnya sang anak dari hari ke hari sirna seketika tatkala sang raja suatu hari teringat kembali dengan apa yang dikatakan oleh si ahli Nujum tempo dulu mengenai ancaman mala petaka dan bahaya yang akan menimpa raja dan negeri tanah Alas ini.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,adj>n adj adj>n	vt:Any vi	n	v>vi v pro	clf	n	Prep	n	Prep	n	n>??? n	Prep	clf	n	quant	n	vt:Any vi	adv	Prep	pro	relpro	n>vt n n>vt	Prep	n	n	n	vt>vt v vt>vt	v v>n	n	Conj	n	relpro	adv	adj	n	Conj	n	n	nprop	dem	punct	,n vt n vi clf n Prep n Prep n adv Prep clf n quant n vt adv Prep pro relpro vt Prep n n n Prep n n Conj n relpro adv adj n Conj n n nprop dem punct ,~~~ ~~~ ~~~	+unspec. var. of ~~~	+sp. var. of	~~~ ~~~ ~~~	~~~	~~~	~~~	~~~	+unspec. var. of	~~~	~~~ ~~~	~~~	~~~	~~~	~~~	~~~	+unspec. var. of ~~~	~~~	~~~	~~~	~~~	~~~ ~~~ ~~~	~~~	~~~	~~~	~~~	+dial. var. of ~~~ ~~~	~~~ ~~~	+dial. var. of	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	+sp. var. of		
2,btz,"Si hakhus~ne Si~Layakh enggo ni~bunuh semange iye ni~lahekh~ken , namun amek Si~Layakh memohon tebe sang khaje kane si cut Si~Layakh untuk endak ni~bunuh wakhi edi kane . ",si	hakhus -=ne	si layakh	enggo	ni- bunuh	semange	iye	ni- lahekh -ken		namun	amek	si layakh	me- mohon	tebe	sang	khaje	kane	si	cut	si layakh	untuk	endak	ni- bunuh	wakhi	edi	kane		,"si	hakhus -=ne	si layakh	enggou	ni- bhunuh	semange	ie	ni<>ken>- lahikh -<ni<>ken	,	namun	amek	si layakh	me- mohon	tebe	sang	khaje	kane	si	cut	si layakh	untuk	ndak	ni- bhunuh	wakhi	edhi	kane	.	","relpro	must -=3SG	relpro sail	done.(finished)	PAS.TR kill	starting.when	3sg	PASS.INTR born PASS.INTR	,	but	mother	relpro sail	TO.DO.... to.politely.request	TOWARD.(A.PERSON)	class.person	king	so.that	relpro	little.(small)	relpro sail	for	not	PAS.TR kill	day	that,.those	even.(also)	.	","Si Layakh should have been killed when he was born, but Si Layakh's mother pleaded to the king so that little Si Layakh would not be put to death that day.","Seharusnya Silayakh sudah dibunuh semenjak Ia dilahirkan, namun ibu Si layakh bermohon pada sang raja agar si kecil Layakh untuk tidak di bunuh hari itu juga.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,relpro	adv pro	relpro n	adv	v:Any v	adv	pro	v>vt vi v>vt	punct	Conj	n	relpro n	v>vi v	Prep	clf	n	Conj	relpro	adj	relpro n	Prep	adv	v:Any v	n	dem	adv	punct	,relpro adv nprop adv vt adv pro vt punct Conj n nprop vi Prep clf n Conj relpro adj nprop Prep adv vi n dem adv punct ,~~~	~~~ ~~~	~~~ ~~~	+dial. var. of	~~~ +sp. var. of	~~~	+dial. var. of	~~~ +dial. var. of ~~~		~~~	~~~	~~~ ~~~	~~~ ~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	+sp. var. of	~~~ +sp. var. of	~~~	+sp. var. of	~~~		
3.1,btz,Tege niat kanda melet ni~bunuh~ne . ,tege	niat	kanda	melet	ni- bunuh -=ne		,tege	niat	kanda	melet	ni- bhunuh -=ne	.	,merciless	intention	older.sibling	to.intend	PAS.TR kill -=3SG	.	,"""How could you kill him? ","“tega nian kanda hendak membunuhnya, ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,adj	n	n	vt	v:Any v pro	punct	,adj n n vt vt punct ,~~~	~~~	~~~	~~~	~~~ +sp. var. of ~~~		
3.2,btz,"Metahun-tahun kite mendamba~ken sekalak anak , sendah iye enggo khoh membabe kebahagieen tebe kite , kanda hendak membunuh~ne begedi . ",me- [...]-- tahun	kite	men- damba -ken	se- kalak	anak		sendah	iye	enggo	khoh	mem- babe	ke- bahagie -en	tebe	kite		kanda	hendak	mem- bunuh -=ne	begedi		,"me- reduplication- tahun	kite	N<>ken>- damba -<N<>ken	se- kalak	anak	,	sendhah	ie	enggou	khoh	N- bhabhe	ke<>en>- bhahagie -<ke<>en	tebe	kite	,	kanda	hendak	N- bhunuh -=ne	begedi	.	","TO.HAVE.... RDP year	we	TO.CAUSE.TO.BECOME... desired TO.CAUSE.TO.BECOME...	ONE person	child	,	presently,.nowadays	3sg	done.(finished)	come,.to	ACTIVE.VOICE to.carry	CHARACTERSTIC.OF happy CHARACTERSTIC.OF	TOWARD.(A.PERSON)	we	,	older.sibling	to.intend	ACTIVE.VOICE kill -=3SG	like.that	.	","For years we have desired to have a child, and now that he has come to bring happiness to us, you want to kill him just like that? ","bertahun-tahun kita mendambakan seorang anak, kini dia sudah datang membawa kebahagian kepada kita, kanda hendak membunuhnya begitu saja, ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,n>vi Attachestoanycategory n	pro	Adj>vt adj Adj>vt	n>n n	n	punct	adv	pro	adv	vi	vt:Any v	adj>n adj adj>n	Prep	pro	punct	n	vt	vt:Any v pro	pro	punct	,vi pro vt n n punct adv pro adv vi vt n Prep pro punct n vt vt pro punct ,~~~ ~~~ ~~~	~~~	+unspec. var. of ~~~ ~~~	~~~ ~~~	~~~		+dial. var. of	+dial. var. of	+dial. var. of	~~~	+unspec. var. of +sp. var. of	~~~ +dial. var. of ~~~	~~~	~~~		~~~	~~~	+unspec. var. of +sp. var. of ~~~	~~~		
3.3,btz,Kane kane andinda si mekhawat Si~Layakh untuk pige-pige tahun ende soh iye dewasa te cukup umukh untuk nemu mempekhtahan~ken dikhine sendikhi kelak . ,kane	kane	andinda	si	mekh- awat	si layakh	untuk	[...]-- pige	tahun	ende	soh	iye	dewasa	te	cukup	umukh	untuk	nemu	mem- pekh- tahan -ken	dikhi -=ne	sendikhi	kelak		,kane	kane	adinda	si	N- awat	si layakh	untuk	reduplication- pige	tahun	endhe	soh	ie	dewasa	te	cukup	umukh	untuk	nemu	N<>ken>- pe- tahan -<N<>ken	dikhi -=ne	sendikhi	kelak	.	,even.(also)	even.(also)	younger.sibling	relpro	ACTIVE.VOICE to.take.care.of	relpro sail	for	RDP amount	year	this	to.arrive	3sg	adult	and	enough	age	for	to.be.able.to	CAUSATIVE IMPERATIVE resilient CAUSATIVE	self -=3SG	alone	what.will.come	.	,Let me be the one to take are of Si Layakh for these few years until he is an adult and is old enough to be able to defend himself later.,biarkan adinda yang merawat Silayar untuk beberapa tahun ini sampai ia dewasa dan cukup umur untuk bisa mempertahankan dirinya sendiri kelak.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,adv	adv	n	relpro	vt:Any v	relpro n	Prep	Attachestoanycategory n	n	dem	vi	pro	n	Conj	adj	n	Prep	v	v>vt Adj>vt adj v>vt	n pro	adj	n	punct	,adv adv n relpro vt nprop Prep n n dem vi pro n Conj adj n Prep vt vt n adj n punct ,~~~	~~~	+sp. var. of	~~~	+unspec. var. of ~~~	~~~ ~~~	~~~	~~~ ~~~	~~~	+sp. var. of	~~~	+dial. var. of	+dial. var. of	~~~	~~~	~~~	~~~	~~~	+unspec. var. of +unspec. var. of ~~~ ~~~	~~~ ~~~	~~~	~~~		
4.1,btz,"Sohlah tebe meumukh waluh~belas tahun cukuplah khase sang khaje umukh Si~Layakh untuk dikhine khut bekhat sang khaje memekhintah~ken anak~ne untuk menading~ken amek , khumah te tanoh kelahekhen~ne untuk menjage kobo ni deleng belantakhe sendikhi khut waktu si endak ni~jumpai mase~ne . ",soh -=lah	tebe	me- umukh	waluh belas	tahun	cukup -=lah	khase	sang	khaje	umukh	si layakh	untuk	dikhi -=ne	khut	bekhat	sang	khaje	meN- pekhintah -ken	anak -=ne	untuk	men- ading -ken	amek		khumah	te	tanoh	ke- lahekh -en -=ne	untuk	men- jage	kobo	ni	deleng	belantakhe	sendikhi	khut	waktu	si	endak	ni- jumpa -i	mase -=ne		,"soh -=lah	tebe	me- umukh	waluh belas	tahun	cukup -=lah	khase	sang	khaje	umukh	si layakh	untuk	dikhi -=ne	khut	bhekhat	sang	khaje	N- pekhintah -<N<>ken	anak -=ne	untuk	N<>ken>- tadhing -<N<>ken	amek	,	khumah	te	tanoh	ke<>en>- lahikh -<ke<>en -=ne	untuk	N- jage	kobou	ni	dheleng	belantakhe	sendikhi	khut	waktu	si	ndak	ni- jumpa -i	mase -=ne	.	","to.arrive -=FRONTED.ELEMENT	TOWARD.(A.PERSON)	TO.DO.... age	EIGHTTEEN	year	enough -=FRONTED.ELEMENT	feel,.to	class.person	king	age	relpro sail	for	self -=3SG	with	weight	class.person	king	ACTIVE.VOICE to.govern CAUSATIVE	child -=3SG	for	CAUSATIVE live.(stay.in.a.place) CAUSATIVE	mother	,	home	and	land	NOMINALIZER born NOMINALIZER -=3SG	for	ACTIVE.VOICE guard,.to	water.buffalo	in,.at.(space)	jungle	wilderness	alone	with	time	relpro	not	PAS.TR certain IMPERATIVE	time -=THE	.	","When the boy was 18 years old, the king felt Si Layakh was old enough to defend himself, with heaviness the king ordered his son to leave his mother, home, and land of his birth to wander in the wilderness alone for an unspecified amount of time.","Sampailah pada usia 18 tahun cukuplah rasa sang raja umur Si Layakh untuk menjaga dirinya, dengan berat sang raja memerintahkan anaknya untuk meninggalkan ibu, rumah dan tanah kelahirannya untuk mengembala kobo (Red-Kerbau) di hutan belantara seorang diri dengan waktu yang tak ditentukan masanya. ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,vi prt	Prep	v>vi n	cardnum	n	adj prt	vt	clf	n	n	relpro n	Prep	n pro	Prep	n	clf	n	vt:Any v v>vt	n pro	Prep	v>vt vi v>vt	n	punct	n	Conj	n	n>n vi n>n pro	Prep	vt:Any v	n	Prep	n	n	adj	Prep	n	relpro	adv	v:Any adj Adj>vt	n def	punct	,vi Prep vi cardnum n adj vt clf n n nprop Prep n Prep n clf n vt n Prep vt n punct n Conj n n Prep vt n Prep n n adj Prep n relpro adv vt n punct ,~~~ ~~~	~~~	~~~ ~~~	~~~	~~~	~~~ ~~~	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~ ~~~	~~~	+dial. var. of	~~~	~~~	+unspec. var. of ~~~ ~~~	~~~ ~~~	~~~	+unspec. var. of +dial. var. of ~~~	~~~		~~~	~~~	~~~	~~~ +dial. var. of ~~~ ~~~	~~~	+unspec. var. of ~~~	+sp. var. of	~~~	+sp. var. of	~~~	~~~	~~~	~~~	~~~	+sp. var. of	~~~ ~~~ ~~~	~~~ ~~~		
4.2,btz,"Sang amek tangis te mencube mekhayu lakine kane ucapen laki~ne nemu ni~takhik~balik te malet sukhung ni~cakheken menginget Si~Layakh endak sangub menahan sekalak dikhi ni deleng malet bantuen ise~pe , namun sang khaje tetap pade pendikhien~ne kane mengasing~ken sang anak se~mate wayang me deleng belantakhe . ",sang	amek	tangis	te	men- cube	mekh- ayu	laki -=ne	kane	ucap -en	laki -=ne	nemu	ni- takhik balik	te	malet	sukhung	ni- cakhe -ken	meng- inget	si layakh	endak	sangub	men- ahan	se- kalak	dikhi	ni	deleng	malet	bantu -en	ise pe		namun	sang	khaje	tetap	pade	pen- dikhi en -=ne	kane	meng- asing -ken	sang	anak	se mate	wayang	me	deleng	belantakhe		,"sang	amek	tangis	te	N- cubhe	N- khayu	dhelaki -=ne	kane	ucap -<[...]-<>en	dhelaki -=ne	nemu	ni- takhik bhalik	te	malot	sukhung	ni<>ken>- cakhe -<ni<>ken	N- inget	si layakh	ndak	sangub	N- tahan	se- kalak	dikhi	ni	dheleng	malot	bantu -en	ise pe	,	namun	sang	khaje	tetap	padhe	peN<>en>- dikhi -<peN<>en -=ne	kane	N<>ken>- asing -<N<>ken	sang	anak	se mate	wayang	bhe	dheleng	belantakhe	.	","class.person	mother	to.cry	and	ACTIVE.VOICE try	~~~ heartbreaking	husband -=3SG	so.that	a.spoken.word VARIETY	husband -=3SG	to.be.able.to	PAS.TR to.pull return.home,.to	and	neg	to.truly.happen	PASSIVE way,.method PASSIVE	ACTIVE.VOICE remember,.to	relpro sail	not	to.be.able.to	ACTIVE.VOICE to.hold.back	ONE person	self	in,.at.(space)	jungle	neg	to.help OBJECT.OF.VERB	who intensifier	,	but	class.person	king	Permanent	on.(of.dates)	THE.ACT.OF.... to.stand THE.ACT.OF.... -=3SG	so.that	TO.CAUSE.TO.BECOME... foreign TO.CAUSE.TO.BECOME...	class.person	child	ONLY	very	to,..toward.(a.place)	jungle	wilderness	.	","His mother cried and tried to persuade her husband so that he would take back his words and his orders would not be carried out keeping in mind that Si Layakh would not be able to survive alone in the wilderness without anyone's help, but the king held his stance to exile his only son into the wilderness.","Sang ibu menangis dan mencoba merayu suaminya agar ucapan suaminya dapat ditarik kembali dan tidak jadi dilaksanakan mengingat Si Layakh tidak akan mampu bertahan seorang diri di hutan tanpa bantuan siapapun, namun sang raja tetap pada pendiriannya untuk mengasingkan sang anak semata wayangnya ke hutan belantara.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,clf	n	vi	Conj	vt:Any v	Adj>vi adj	n pro	Conj	n n>n	n pro	v	v:Any vt vi	Conj	adv	v	n>vt n n>vt	vt:Any v	relpro n	adv	vt	vt:Any v	n>n n	n	Prep	n	adv	v v>n	pro adv	punct	Conj	clf	n	adj	Prep	v>n v v>n pro	Conj	Adj>vt adj Adj>vt	clf	n	adv	adv	Prep	n	n	punct	,clf n vi Conj vt vt n Conj n n vt vt Conj adv vi vt vt nprop adv vt vt n n Prep n adv n pro punct Conj clf n adj Prep n Conj vt clf n adv adv Prep n n punct ,~~~	~~~	~~~	~~~	+unspec. var. of +sp. var. of	+unspec. var. of ~~~	+sp. var. of ~~~	~~~	~~~ ~~~	+sp. var. of ~~~	~~~	~~~ ~~~ +dial. var. of	~~~	+unspec. var. of	~~~	~~~ ~~~ ~~~	+unspec. var. of ~~~	~~~ ~~~	+sp. var. of	~~~	+unspec. var. of ~~~	~~~ ~~~	~~~	~~~	+sp. var. of	+unspec. var. of	~~~ ~~~	~~~ ~~~		~~~	~~~	~~~	~~~	+sp. var. of	~~~ ~~~ +dial. var. of ~~~	~~~	+unspec. var. of ~~~ ~~~	~~~	~~~	~~~	~~~	+unspec. var. of	+sp. var. of	~~~		
5,btz,"Kabakh pengasinge tebe si~layakh soh kane me cuping mame~ne ni natam , kane ni~utuslah impal~ne bekhu~dinam me kekhan kane jumpai Si~Layakh te mebabe~ne menatam . ",kabakh	peng- asing -en	tebe	si layakh	soh	kane	me	cuping	mame -=ne	ni	natam		kane	ni- utus lah	impal -=ne	bekhu dinam	me	kekhan	kane	jumpai	si layakh	te	me- babe -=ne	me natam		,"kabakh	peN<>en>- asing -<peN<>en	tebe	si layakh	soh	kane	bhe	cuping	mame -=ne	ni	natam	,	kane	ni- utus -me	impal -=ne	bekhu dinam	bhe	kekhan	kane	jumpai	si layakh	te	me- bhabhe -=ne	bhe natam	.	","news	THE.ACT.OF.... foreign THE.ACT.OF....	TOWARD.(A.PERSON)	relpro sail	to.arrive	even.(also)	to,..toward.(a.place)	ear	uncle -=3SG	in,.at.(space)	Natam	,	so.that	PAS.TR to.send.someone POLITE.IMPERATIVE	cousin -=3SG	BRU.DINAM	to,..toward.(a.place)	Engkeran	so.that	to.find	relpro sail	and	TO.DO.... to.carry -=3SG	to,..toward.(a.place) Natam	.	","The news of Si Layakh's exile also reached the ears of his uncle in Natam, so he sent his cousin Bru Dinam to Ngkeran to meet Si Layakh and bring him to Natam.","Kabar pengasingan terhadap si layakh sampai jua ke telinga pamannya di Natam, maka diutuslah impalnya Bru dinam ke Ngkran untuk menjumpai Si layakh dan membawanya ke Natam.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,n	v>n adj v>n	Prep	relpro n	vi	adv	Prep	n	n pro	Prep	nprop	punct	Conj	v:Any v v>vt	n pro	nprop	Prep	nprop	Conj	vt	relpro n	Conj	v>vt v pro	Prep nprop	punct	,n n Prep nprop vi adv Prep n n Prep nprop punct Conj vt n nprop Prep nprop Conj vt nprop Conj vt Prep punct ,~~~	~~~ ~~~ ~~~	~~~	~~~ ~~~	~~~	~~~	+unspec. var. of	~~~	~~~ ~~~	~~~	~~~		~~~	~~~ ~~~ +unspec. var. of	~~~ ~~~	~~~	+unspec. var. of	~~~	~~~	~~~	~~~ ~~~	~~~	~~~ +sp. var. of ~~~	+unspec. var. of ~~~		
6.1,btz,""" Ni dape impal ku mame ?"" ",	ni	dape	impal	-=ku	mame		,"""	ni	dhape	impal	-=ku	mame	?""	","""	in,.at.(space)	where	cousin	-=1SG	uncle	?""	","""Where is the child of my uncle?""",“dimana  impal saya paman…?”     ,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",3- Bekhu Dinam,punct	Prep	Prep	n	pro	n	punct	,punct Prep Prep n pro n punct ,	~~~	+dial. var. of	~~~	~~~	~~~		
